ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AUS,MZ,hadgem,2005,best,-0.042832998,477590.12714,4775901.2714,-534306.0394,-5343060.394,2433.1817126,44016.29705,44546.431932,-926697.3433,-4416363.051,0
AUS,MZ,hadgem,2020,best,-0.045135611,426234.3159,9038244.4305,-520660.887,-11318915.53,2541.9189755,47074.805501,47929.57412,-3391887.21,-7927028.316,0
AUS,MZ,hadgem,2030,best,-0.033285857,918586.69041,18224111.335,-481784.2744,-14224269.63,2607.7974071,49059.510052,50195.857551,-2219097.851,-12005171.78,0
AUS,MZ,hadgem,2050,best,-0.03522916,434685.29591,22570964.294,-271262.3176,-18925437.93,2653.6698336,50537.016222,51907.200813,-5610190.635,-13315247.29,0
AUS,WH,gfdl,2005,best,-0.078349633,13319789.449,133197894.49,-49460593.91,-494605939.1,458896.9862,10777076.501,11258124.662,-253313525.7,-241292413.4,0
AUS,WH,gfdl,2020,best,-0.039767184,11696220.403,250160098.52,-22141925.2,-742871055.6,453024.98769,10650553.289,11208400.633,-560318780.4,-182552275.2,0
AUS,WH,gfdl,2030,best,-0.114440001,22446800.386,474628102.38,-63073989.58,-1616052030,443382.36143,10437690.225,11023310.256,-1204139788,-411912241.6,0
AUS,WH,gfdl,2050,best,-0.105487579,11403392.771,588662030.09,-58438777.82,-2470122724,431085.30706,10164278.753,10761311.175,-1965096939,-505025785,0
AUS,WH,hadgem,2005,best,-0.073204507,25249131.788,252491317.88,-83335366.64,-833353666.4,812355.58478,11883552.754,12538277.071,-550446657.2,-282907009.2,0
AUS,WH,hadgem,2020,best,-0.08996846,23859883.448,491090152.35,-97103585.18,-1980080442,797836.26552,11697482.435,12462030.227,-1452275162,-527805280.1,0
AUS,WH,hadgem,2030,best,-0.024716646,41942360.121,910513753.56,-40240347.85,-2064273430,781278.50942,11481191.987,12306089.604,-1701097007,-363176422.9,0
AUS,WH,hadgem,2050,best,-0.054611966,26069632.285,1171210076.4,-61262834.91,-2746010319,763150.1322,11241975.482,12138951.283,-2360274062,-385736256.5,0
AUT,MZ,gfdl,2005,best,-0.097850822,98392492.763,983924927.63,-59793294.52,-597932945.2,57500.697658,161821.79109,160062.78495,-718576963.5,120644018.23,0
AUT,MZ,gfdl,2020,best,-0.05494318,98551912.035,1969444048,-48688897.27,-881957573,55677.425571,156624.47401,155310.2026,-1031425237,149467664.07,0
AUT,MZ,gfdl,2030,best,-0.022907343,112609238.77,3095536435.7,-25855564.5,-897954302.6,56120.139541,157819.91254,156940.7169,-1183299483,285345179.96,0
AUT,MZ,gfdl,2050,best,-0.024104548,97065531.104,4066191746.7,-23890857.08,-943175261.4,56948.141044,160104.12194,159592.7969,-1319482494,376307232.68,0
AUT,MZ,hadgem,2005,best,-0.075246839,125649264.68,1256492646.8,-28702243.97,-287022439.7,49146.069935,166308.839,163588.63088,-441815034.6,154792594.97,0
AUT,MZ,hadgem,2020,best,-0.047118862,154521861.25,2801711259.3,-25058944.4,-385514354.6,48599.816961,164522.68988,164175.14723,-579435011.1,193920656.52,0
AUT,MZ,hadgem,2030,best,-0.028375662,117866650.64,3980377765.7,-14060945.67,-403185002.5,49499.485882,167621.89175,169387.17023,-684744303.5,281559300.97,0
AUT,MZ,hadgem,2050,best,-0.034899211,26158687.037,4241964636.1,-31580593.26,-555092695.4,50436.52271,170841.61073,174524.11362,-694461418.4,139368722.99,0
AUT,WH,gfdl,2005,best,-0.060425944,741853.16289,7418531.6289,-6444768.136,-64447681.36,13574.05942,262123.13688,279179.74012,-64053360.31,-394321.0525,0
AUT,WH,gfdl,2020,best,-0.067683706,73764.386947,8156175.4984,-5660836.939,-108863794.6,13056.450289,252413.88501,271054.30313,-103722208.4,-5141586.241,0
AUT,WH,gfdl,2030,best,-0.024825991,53129.181963,8687467.318,-3727059.075,-118025947.6,12531.611318,241936.99761,260831.4951,-113420656,-4605291.668,0
AUT,WH,gfdl,2050,best,-0.014242979,547527.59285,14162743.247,-3533337.077,-131660556.7,12133.376698,232667.46816,251503.17683,-122295859,-9364697.689,0
AUT,WH,hadgem,2005,best,-0.053232004,776912.80138,7769128.0138,-44385341.87,-443853418.7,137138.55336,258734.75796,279213.69633,-461370216.7,17516797.963,0
AUT,WH,hadgem,2020,best,,0,7769128.0138,-23068510.83,-443853418.7,131751.64079,248562.83987,270204.96307,-461370216.7,17516797.963,0
AUT,WH,hadgem,2030,best,-0.012291848,3972577.5063,47494903.077,-18892456.36,-580780471.3,127276.80395,240148.1566,262155.07156,-614059058.5,33278587.22,0
AUT,WH,hadgem,2050,best,-0.00108115,22075316.422,268248067.3,-11620881.15,-549769597.2,124165.22571,234375.33017,257399.29336,-622452497.2,72682899.995,0
AZE,RI,gfdl,2005,best,-0.157047037,315180.30266,3151803.0266,-238664.0354,-2386640.354,415.6223771,1540.5280711,2115.4951757,-3764153.329,-225000.1426,1602513.1171
AZE,RI,gfdl,2020,best,-0.082413778,261963.67956,5771439.8223,-180834.3584,-3241437.509,473.904144,1756.5527681,2459.7188058,-5621213.799,-580225.1488,2960001.4393
AZE,RI,gfdl,2030,best,-0.16599471,453668.10301,10308120.852,-142331.7973,-5439059.098,535.173631,1983.6516198,2808.391369,-9593276.123,-962273.5898,5116490.615
