ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AUS,MZ,gfdl,2050,best,-0.038234026,216644.08918,7071386.3547,-87952.60929,-4381057.201,944.9150587,44596.978301,45813.94081,590741.82618,-4971799.028,0
AUS,MZ,hadgem,2005,best,-0.012363035,303643.72493,3036437.2493,-114588.3643,-1145883.643,2426.3040246,43607.020922,44546.43202,1967983.7848,-3113867.428,0
AUS,MZ,hadgem,2020,best,-0.035954808,224988.49674,5286322.2167,-308637.4154,-6319824.089,2543.5849991,46801.54597,47929.57424,-239165.0154,-6080659.074,0
AUS,MZ,hadgem,2030,best,-0.018260737,357390.04095,8860222.6262,-299902.8865,-8863167.391,2616.5197969,48909.726672,50195.85765,324780.82146,-9187948.213,0
AUS,MZ,hadgem,2050,best,-0.029235154,231927.84365,11179501.063,-180806.8961,-12944853.51,2669.7225767,50519.396616,51907.20077,-2598448.446,-10346405.06,0
AUS,WH,gfdl,2005,best,-0.020995176,7659247.2851,76592472.851,-6420187.877,-64201878.77,467251.10939,10960531.202,11258124.691,-31446328.06,-32755550.71,0
AUS,WH,gfdl,2020,best,-0.029345027,6438931.5231,140981788.08,-9293103.843,-269385022.9,462859.18687,10869884.224,11208400.64,-287396867.5,18011844.634,0
AUS,WH,gfdl,2030,best,-0.041265571,11047265.197,251454440.05,-12268724.43,-556651099.6,453393.32676,10662101.803,11023310.229,-677963549.8,121312450.24,0
AUS,WH,gfdl,2050,best,-0.064524796,6137326.0282,312827700.34,-33111935.56,-1093638382,441040.34171,10388029.123,10761311.179,-1178441968,84803586.762,0
AUS,WH,hadgem,2005,best,-0.037858243,26402623.909,264026239.09,-29204403.86,-292044038.6,795605.43363,10906614.651,11264441.389,-146912450.5,-145131588,0
AUS,WH,hadgem,2020,best,-0.014174629,9316213.4999,357188374.09,-9039908.01,-420408677.9,785564.6499,10790875.804,11206400.128,-369756019.7,-50652658.26,0
AUS,WH,hadgem,2030,best,-0.009504301,21598934.255,573177716.64,1538924.6082,-422638979.6,772214.70331,10627523.771,11075272.164,-581063351.1,158424371.54,0
AUS,WH,hadgem,2050,best,-0.069011855,13748688.821,710664604.85,-39888743.55,-1303293484,757587.16959,10445656.74,10933098.292,-1417107227,113813742.85,0
AUT,MZ,gfdl,2005,best,-0.09423607,77903585.942,779035859.42,-84044024.17,-840440241.7,109757.45529,159958.30034,160062.78534,-996364946.7,155924705.02,0
AUT,MZ,gfdl,2020,best,-0.05799457,76679977.997,1545835639.4,-66350249.25,-1261391018,106510.55015,155166.27623,155310.20219,-1507626461,246235442.79,0
AUT,MZ,gfdl,2030,best,-0.044036354,88540483.878,2431240478.2,-61941531.17,-1586661350,107744.82329,156918.2895,156940.71867,-1820222221,233560871.54,0
AUT,MZ,gfdl,2050,best,-0.034140241,92518833.626,3356428814.4,-48004412.34,-1825096420,109730.04674,159768.00926,159592.79573,-2104817558,279721137.71,0
AUT,MZ,hadgem,2005,best,-0.112713623,84739938.327,847399383.27,-93927849.86,-939278498.6,97165.069956,164096.67693,163588.63179,-912099066.3,-27179432.38,0
AUT,MZ,hadgem,2020,best,-0.050355295,81823655.557,1665635938.8,-61101087.83,-1243047138,97284.432066,164161.86094,164175.14773,-1209713654,-33333483.66,0
AUT,MZ,hadgem,2030,best,-0.04813403,84526506.276,2510901001.6,-59298223.23,-1610118721,100190.52081,168949.1313,169387.17094,-1475704508,-134414213.2,0
AUT,MZ,hadgem,2050,best,0.0071080985,86291291.149,3373813913.1,-33308456.94,-1398771164,103164.22598,173863.38575,174524.11267,-1241696508,-157074655.6,0
AUT,WH,gfdl,2005,best,-0.003911391,4217120.7804,42171207.804,-5274582.952,-52745829.52,162656.9322,269314.56477,279179.74042,-46536176.13,-6209653.382,0
AUT,WH,gfdl,2020,best,-0.067683706,1244215.8788,54613366.591,-43789809.23,-801931658.9,157253.93005,260381.50404,271054.30385,-715647826.5,-86283832.44,0
AUT,WH,gfdl,2030,best,0.0341100927,6386015.5378,118473521.97,-7711371.564,-388354303.5,150825.44511,249715.54698,260831.49328,-337435133.2,-50919170.35,0
