ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AUS,WH,gfdl,2030,best,-0.114439993,22445599.694,474608982.46,-63071058.36,-1615986552,443358.67274,10437133.455,11023310.256,-1204088681,-411897871.6,0
AUS,WH,gfdl,2050,best,-0.105487566,11402911.634,588638098.8,-58436312.66,-2470021315,431067.20758,10163853.755,10761311.175,-1965013756,-505007559.2,0
AUS,WH,hadgem,2005,best,-0.073204519,25248121.784,252481217.84,-83332198.2,-833321982,812324.30227,11883098.325,12538277.071,-550425578.3,-282896403.8,0
AUS,WH,hadgem,2020,best,-0.089968519,23858501.542,491066233.25,-97098580.3,-1979983786,797790.49223,11696817.367,12462030.227,-1452203159,-527780627.2,0
AUS,WH,hadgem,2030,best,-0.024716608,41939220.149,910458434.75,-40238512.46,-2064169570,781220.10209,11480343.439,12306089.604,-1701005727,-363163842.8,0
AUS,WH,hadgem,2050,best,-0.054611977,26067056.082,1171128995.6,-61258660.08,-2745838997,763074.78881,11240881.726,12138951.283,-2360118072,-385720925.7,0
AUT,MZ,gfdl,2005,best,-0.097850799,98394130.605,983941306.05,-59794318.95,-597943189.5,57501.67345,161824.4572,160062.78495,-718589143.5,120645954.09,0
AUT,MZ,gfdl,2020,best,-0.054943176,98554360.173,1969484907.8,-48689839.8,-881975312.3,55678.840715,156628.36129,155310.2026,-1031445737,149470424.45,0
AUT,MZ,gfdl,2030,best,-0.022907346,112611980.45,3095604712.3,-25856033.29,-897972184.3,56121.511321,157823.75682,156940.7169,-1183323414,285351229.5,0
AUT,MZ,gfdl,2050,best,-0.024104539,97069184.777,4066296560.1,-23891433.28,-943202401.1,56950.305405,160110.13295,159592.7969,-1319519064,376316662.62,0
AUT,MZ,hadgem,2005,best,-0.075246853,125655387.23,1256553872.3,-28703676.53,-287036765.3,49148.48127,166317.03632,163588.63088,-441836864.2,154800098.95,0
AUT,MZ,hadgem,2020,best,-0.047118863,154527769.28,2801831565.1,-25060137.1,-385532197.3,48601.676594,164528.98871,164175.14723,-579461850.6,193929653.25,0
AUT,MZ,hadgem,2030,best,-0.028375661,117870561.66,3980537181.7,-14061614.78,-403201864,49501.142485,167627.53892,169387.17023,-684773054.2,281571190.24,0
AUT,MZ,hadgem,2050,best,-0.034899219,26159890.565,4242136087.3,-31582118.16,-555121680.4,50438.854429,170849.54513,174524.11362,-694495585.4,139373905.01,0
AUT,WH,gfdl,2005,best,-0.060426671,741838.3198,7418383.198,-6444780.152,-64447801.52,13573.85171,262115.9662,279179.74012,-64053291.92,-394509.6005,0
AUT,WH,gfdl,2020,best,-0.067683706,73760.509951,8155988.2975,-5660704.32,-108861580.3,13055.656232,252400.45394,271054.30313,-103720055,-5141525.277,0
AUT,WH,gfdl,2030,best,-0.024825991,53129.522714,8687283.5246,-3726989.026,-118023792.1,12531.004785,241919.63957,260831.4951,-113418564.8,-4605227.264,0
AUT,WH,gfdl,2050,best,-0.014243008,547497.31496,14162256.674,-3533250.793,-131657718.1,12132.732767,232654.40771,251503.17683,-122293310.5,-9364407.562,0
AUT,WH,hadgem,2005,best,-0.053232012,776862.12428,7768621.2428,-44382462.84,-443824628.4,137129.60862,258717.94822,279213.69633,-461340190.5,17515562.132,0
AUT,WH,hadgem,2020,best,,0,7768621.2428,-23067009.52,-443824628.4,131740.6904,248542.39685,270204.96307,-461340190.5,17515562.132,0
AUT,WH,hadgem,2030,best,-0.012291847,3972167.7212,47490298.455,-18891092.64,-580737534.7,127263.67217,240123.35981,262155.07156,-614013255.8,33275721.039,0
AUT,WH,hadgem,2050,best,-0.00108115,22072330.935,268213607.8,-11620238.55,-549730772.2,124148.43359,234343.63351,257399.29336,-622405477,72674704.749,0
AZE,RI,gfdl,2005,best,-0.157047037,314038.7565,3140387.565,-237799.6222,-2377996.222,414.1170415,1534.9484589,2115.4951757,-3750520.006,-224185.2184,1596709.0022
AZE,RI,gfdl,2020,best,-0.102835784,209130.03923,5231687.9572,-180152.0053,-3228909.516,472.0742193,1749.7700479,2459.7188058,-5599826.495,-578038.5653,2948955.544
AZE,RI,gfdl,2030,best,-0.213455923,351359.67373,8745284.6946,-141811.3483,-5417851.356,532.9940212,1975.5727717,2808.391369,-9555982.278,-958531.0318,5096661.9534
AZE,RI,gfdl,2050,best,-0.158084171,274815.31778,11493437.872,-235374.9916,-8608140.663,603.8330885,2238.1418196,3215.7532509,-13856695.56,-1496508.858,6745063.7533
AZE,RI,hadgem,2005,best,-0.176155043,52637.059511,526370.59511,-63831.25462,-638312.5462,109.103345,1506.913823,2107.1076801,-883529.2788,-68799.6787,314016.41125
AZE,RI,hadgem,2020,best,-0.134753829,78994.934801,1316319.9431,-43738.36813,-980075.752,122.3574203,1689.9764897,2408.5098139,-1575817.607,-120885.0962,716626.9507
AZE,RI,hadgem,2030,best,-0.126364522,93996.718503,2256287.1281,-29532.1849,-1194667.856,136.3621968,1883.4076926,2708.5410079,-2242631.792,-171991.6995,1219955.6358
AZE,RI,hadgem,2050,best,-0.157942674,73192.927651,2988216.4047,-47438.45673,-1751432.865,152.0526889,2100.1216686,3035.6774145,-3100016.313,-296820.7508,1645404.198
AZE,WH,gfdl,2005,best,-0.042104594,123929567.35,1239295673.5,-32651807.32,-326518073.2,336418.98198,557302.12051,570600.86427,-324450245.1,-2067828.089,0
AZE,WH,gfdl,2020,best,-0.00718161,59337154.418,1832667217.7,-12628790.79,-304673060.1,322769.04369,534690.02083,549452.09011,-352634648.1,47961588.071,0
AZE,WH,gfdl,2030,best,-0.01381417,16744337.019,2000110587.9,-16936805.56,-500307028.4,309716.74384,513067.95198,527812.66787,-568350841.4,68043812.977,0
AZE,WH,gfdl,2050,best,-0.009913998,155817873.8,3558289325.9,-9796793.364,-426860219,296116.18916,490537.6598,503011.48632,-529248131.1,102387912.12,0
AZE,WH,hadgem,2005,best,-0.032424873,140512145.29,1405121452.9,-40534561.66,-405345616.6,474578.21836,664495.39529,688787.17061,-336888239.3,-68457377.3,0
AZE,WH,hadgem,2020,best,-0.005644946,41339912.019,1818520573,-17704560.29,-453210116.2,466184.7777,653434.54778,680545.23912,-415414272,-37795844.17,0
AZE,WH,hadgem,2030,best,-0.007571909,75823366.857,2576754241.6,-8798992.679,-552142297.5,459723.52158,645319.04369,674305.32333,-639534789.8,87392492.312,0
