ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
ALB,WH,hadgem,2020,best,-0.027740273,5026623.2833,132446075.93,-10524055.59,-205350734.7,73349.494407,75097.410884,76611.7861,-218360218,13009483.272,0
ALB,WH,hadgem,2030,best,-0.019158392,5701844.3863,189464519.79,-8840817.351,-242844609.8,72240.7924,73934.401673,75522.3634,-251168879.4,8324269.5619,0
ALB,WH,hadgem,2050,best,-0.010018268,12324360.069,312708120.48,-5685982.33,-234423352.9,72074.646663,73746.798385,75492.0646,-247850398.8,13427045.965,0
ARG,MZ,gfdl,2005,best,-0.04785921,64543420.333,645434203.33,-65048504.16,-650485041.6,345001.27433,2703130.195,2736461.5258,-31372973.58,-619112068,0
ARG,MZ,gfdl,2020,best,-0.054564981,65069975.938,1296133962.7,-78141331.95,-1412479452,384750.00337,3029558.8595,3081001.5783,-23908129.04,-1388571323,0
ARG,MZ,gfdl,2030,best,-0.045735019,76319456.67,2059328529.4,-89382174.96,-2323488380,433003.23536,3419273.2412,3483433.0253,-61642960.65,-2261845419,0
ARG,MZ,gfdl,2050,best,-0.046416035,88951181.669,2948840346.1,-70415923.02,-3094629168,476278.66348,3768985.0562,3846526.1899,-171499358.5,-2923129810,0
ARG,MZ,hadgem,2005,best,-0.054007341,68193244.398,681932443.98,-84186729.76,-841867297.6,409618.14936,2785671.1367,2810085.9353,601452.57382,-842468750.1,0
ARG,MZ,hadgem,2020,best,-0.05922636,78136169.184,1463294135.8,-101904211.2,-1836444481,473366.75874,3246115.3966,3295344.5287,50132762.187,-1886577244,0
ARG,MZ,hadgem,2030,best,-0.049127436,70801244.767,2171306583.5,-108171755.4,-2994435486,542927.08139,3742893.8157,3816833.4089,-39211032.29,-2955224453,0
ARG,MZ,hadgem,2050,best,-0.053095435,96314544.894,3134452032.4,-85111022.88,-3985640679,603149.29303,4175800.6351,4276029.8201,-239074662.2,-3746566017,0
ARG,WH,gfdl,2005,best,-0.025643133,2048774.0122,20487740.122,-3558975.528,-35589755.28,100400.32166,5505066.9195,5637213.9975,25033123.302,-60622878.58,0
ARG,WH,gfdl,2020,best,-0.057462427,2373276.2758,44220502.881,-3591109.138,-122452566.7,106175.83393,5833387.0204,5993064.9875,-51837193.48,-70615373.22,0
ARG,WH,gfdl,2030,best,-0.054672322,3915101.8201,83371521.081,-4973962.777,-203964971.1,112133.5782,6166192.7461,6348784.0277,-125414955.1,-78550015.95,0
ARG,WH,gfdl,2050,best,-0.084398987,10533639.78,188707918.88,-4264232.702,-270153570.4,118419.7273,6514175.6298,6712903.2605,-198614969.9,-71538600.49,0
ARG,WH,hadgem,2005,best,-0.026910912,6761274.8382,67612748.382,-26880648.13,-268806481.3,359138.30095,5407878.1162,5580807.2866,93867369.505,-362673850.8,0
ARG,WH,hadgem,2020,best,-0.034633652,8894876.0742,156561509.12,-18319330.01,-589417137.4,375357.15752,5636173.3908,5847313.0091,-87099972.99,-502317164.4,0
ARG,WH,hadgem,2030,best,-0.031374765,10544398.438,262005493.5,-23021804.91,-918082046,395570.06725,5928615.5177,6169217.8293,-278320248.7,-639761797.3,0
ARG,WH,hadgem,2050,best,-0.032758067,10671533.19,368720825.41,-18570311.29,-1169010566,419144.93901,6273227.3881,6553521.9022,-458060874.5,-710949691.6,0
AUS,MZ,gfdl,2005,best,-0.034029629,198156.84657,1981568.4657,-189184.8796,-1891848.796,1021.014329,42854.19169,43332.8457,201731.95625,-2093580.752,0
AUS,MZ,gfdl,2020,best,-0.027608255,179961.45553,3781183.021,-136177.2923,-3538141.939,992.2407696,44166.446431,44772.96119,-165576.528,-3372565.411,0
AUS,MZ,gfdl,2030,best,-0.030013852,225945.87975,6040641.8185,-161397.6664,-5164154.052,965.328631,44770.856387,45440.02065,-266417.9658,-4897736.086,0
AUS,MZ,gfdl,2050,best,-0.039089278,218376.21768,8224403.9953,-133147.7217,-7127090.059,939.8839795,45080.040921,45813.94081,-1197169.009,-5929921.051,0
AUS,MZ,hadgem,2005,best,-0.02825164,364966.60082,3649666.0082,-377619.8598,-3776198.598,2446.0297616,44163.090308,44546.43202,445635.8681,-4221834.466,0
AUS,MZ,hadgem,2020,best,-0.040077822,255737.92902,6207045.2984,-436485.5973,-9698760.161,2562.2375479,47355.998469,47929.57424,-2224139.444,-7474620.717,0
AUS,MZ,hadgem,2030,best,-0.022292739,387963.89767,10086684.275,-422098.6471,-12992641.38,2634.686597,49460.144435,50195.85765,-1945551.29,-11047090.09,0
AUS,MZ,hadgem,2050,best,-0.029385702,234058.76242,12427271.899,-239942.7322,-17139360.48,2685.0093925,51019.063739,51907.20077,-4923790.758,-12215569.72,0
AUS,WH,gfdl,2005,best,-0.052850968,9333682.283,93336822.83,-33309040.05,-333090400.5,470150.51064,11043481.986,11258124.691,-201401340.4,-131689060.1,0
AUS,WH,gfdl,2020,best,-0.029916477,6712696.4975,160463787.81,-18416380.75,-547421099.5,466200.12842,10962237.502,11208400.64,-463136463.8,-84284635.64,0
AUS,WH,gfdl,2030,best,-0.061641779,14887124.394,309335031.75,-32939605.66,-1031442411,457001.52614,10759897.688,11023310.229,-926642577.8,-104799832.9,0
AUS,WH,gfdl,2050,best,-0.064621348,6196324.151,371298273.26,-39591045.59,-1574273480,444964.86817,10492729.841,10761311.179,-1431417589,-142855891.7,0
AUS,WH,hadgem,2005,best,-0.047612087,18873227.6,188732276,-53152130.4,-531521304,836750.0761,12236752.802,12538277.089,-311603881.7,-219917422.4,0
AUS,WH,hadgem,2020,best,-0.038433192,10608413.019,294816406.19,-44815185.37,-1044204019,826069.01948,12106797.377,12462030.218,-752269485.9,-291934533.2,0
AUS,WH,hadgem,2030,best,-0.026439213,22418555.838,519001964.57,-29389757.01,-1319518259,811860.10872,11924715.042,12306089.624,-1100529233,-218989025.5,0
AUS,WH,hadgem,2050,best,-0.075516404,12278893.883,641790903.4,-66405304.96,-2428728195,796503.72212,11725903.321,12138951.282,-2060914826,-367813368.5,0
AUT,MZ,gfdl,2005,best,-0.134481504,38375711.475,383757114.75,-77617881.3,-776178813,56814.132405,159873.42426,160062.78534,-707444358.7,-68734454.35,0
AUT,MZ,gfdl,2020,best,-0.089005992,30279710.867,686554223.42,-61695991.99,-1249363228,54997.41544,154693.75601,155310.20219,-1127337707,-122025520.8,0
AUT,MZ,gfdl,2030,best,-0.061445159,49541409.033,1181968313.7,-52122509.34,-1530753549,55533.576221,156149.52407,156940.71867,-1331254403,-199499146.6,0
AUT,MZ,gfdl,2050,best,-0.056223978,37778879.918,1559757112.9,-48994630.74,-1822848209,56416.784274,158586.45498,159592.79573,-1511203673,-311644535.8,0
AUT,MZ,hadgem,2005,best,-0.138518503,33266372.038,332663720.38,-66794780.29,-667947802.9,48237.492718,163257.70398,163588.63179,-545763044.6,-122184758.3,0
AUT,MZ,hadgem,2020,best,-0.072385188,52489308.571,857556806.1,-43525290.52,-936453159.3,48115.26641,162903.75828,164175.14773,-758030991.6,-178422167.7,0
AUT,MZ,hadgem,2030,best,-0.066380669,42712170.809,1284678514.2,-41972385.02,-1227584870,49395.942175,167291.0355,169387.17094,-944158278.7,-283426591.7,0
AUT,MZ,hadgem,2050,best,-0.031756525,10833015.736,1393008671.5,-41016084.56,-1394406031,50664.873081,171632.52618,174524.11267,-934424791.9,-459981239.3,0
AUT,WH,gfdl,2005,best,-0.059790733,481174.95445,4811749.5445,-6717387.997,-67173879.97,14109.225099,271821.05544,279179.74042,-64717013.87,-2456866.108,0
AUT,WH,gfdl,2020,best,-0.067683706,76870.084741,5580450.3919,-5797515.763,-113460042.3,13647.794097,263104.72314,271054.30385,-106056037.2,-7404005.133,0
AUT,WH,gfdl,2030,best,-0.019270318,34464.225584,5925092.6478,-3876137.389,-120958110,13123.120005,252579.44176,260831.49328,-112189096.4,-8769013.565,0
AUT,WH,gfdl,2050,best,-0.010075051,567139.4856,11596487.504,-3479006.084,-130328634.2,12730.10475,243287.03203,251503.17544,-115692746.4,-14635887.8,0
AUT,WH,hadgem,2005,best,-0.05315887,810173.24117,8101732.4117,-46239835.68,-462398356.8,143177.86566,270167.01107,279213.69732,-480202178.1,17803821.287,0
AUT,WH,hadgem,2020,best,,0,8101732.4117,-24010108.91,-462398356.8,138034.69384,260466.19558,270204.96146,-480202178.1,17803821.287,0
AUT,WH,hadgem,2030,best,-0.012295451,4171969.2341,49821424.753,-19697880,-606266604.5,133673.7388,252279.60438,262155.07174,-640637438.7,34370834.146,0
AUT,WH,hadgem,2050,best,-0.008717296,11438797.801,164209402.76,-15843573.16,-666034688.2,130863.33157,247095.4177,257399.29299,-722626387.7,56591699.514,0
AZE,RI,gfdl,2005,best,-0.157047037,356541.47396,3565414.7396,-269983.9623,-2699839.623,470.164581,1742.6918641,2115.49516,-4258123.889,-254526.9542,1812811.2194
AZE,RI,gfdl,2020,best,-0.082413778,297855.12332,6543965.9728,-205226.2541,-3685823.464,538.833389,1997.2167213,2459.71883,-6383690.377,-658421.0674,3356287.9803
AZE,RI,gfdl,2030,best,-0.163570541,511075.55816,11654721.554,-171408.1412,-6295542.087,610.7900128,2263.9280562,2808.39138,-10918991.38,-1167772.111,5791221.4062
AZE,RI,gfdl,2050,best,-0.105490391,263737.80499,14292099.604,-167620.0201,-8533965.331,694.5570004,2574.4151785,3215.75323,-15308285.9,-1489901.703,8264222.2713
AZE,RI,hadgem,2005,best,-0.118062119,33211.694414,332116.94414,-70045.15177,-700451.5177,123.5455075,1706.3861161,2107.10769,-723589.8624,-487512.1802,510650.52493
AZE,RI,hadgem,2020,best,-0.131480952,88707.532385,1219192.268,-33863.4671,-1057762.374,139.7679535,1930.4473333,2408.50981,-1484532.096,-541417.0944,968186.81646
AZE,RI,hadgem,2030,best,-0.122476479,106345.93491,2282651.6171,-22185.44312,-1275955.68,156.4942105,2161.4670862,2708.541,-2221306.456,-598182.4277,1543533.204
AZE,RI,hadgem,2050,best,-0.155821529,82990.377569,3112555.3928,-44370.68851,-1873064.259,175.1579797,2419.2473758,3035.67741,-3166277.533,-736747.9864,2029961.2609
AZE,WH,gfdl,2005,best,-0.029337274,40834860.914,408348609.14,-38212549.08,-382125490.8,340524.58109,564103.33926,570600.864,-323245154.1,-58880336.7,0
AZE,WH,gfdl,2020,best,-0.010281378,24305332.925,651401938.38,-21327770.39,-496054390.5,327911.81963,543209.39722,549452.092,-447792699.9,-48261690.64,0
AZE,WH,gfdl,2030,best,-0.024429706,8344086.5269,734842803.65,-43202586.51,-873930252.2,315059.47875,521918.57473,527812.667,-590464044.6,-283466207.6,0
AZE,WH,gfdl,2050,best,-0.029034365,72506892.265,1459911726.3,-38747293.24,-1132508067,301435.91214,499350.16165,503011.486,-615425235.7,-517082831.1,0
AZE,WH,hadgem,2005,best,-0.027120827,45042227.466,450422274.66,-57902997.72,-579029977.2,482636.13644,676696.85255,688787.17,-554197572.9,-24832404.37,0
AZE,WH,hadgem,2020,best,-0.01243304,16837256.368,618794838.34,-47226686.25,-865987578.7,475251.1628,667244.68657,680545.2394,-737776623.6,-128210955.1,0
AZE,WH,hadgem,2030,best,-0.010096064,33481105.234,953605890.68,-37131828.25,-1079157984,469547.52029,660342.20436,674305.3235,-869443119.9,-209714864.3,0
AZE,WH,hadgem,2050,best,-0.018282547,101637515.86,1969981049.2,-41070152.06,-1332113917,466743.47072,657140.13969,672040.1383,-948930042.8,-383183874.2,0
BDI,RI,gfdl,2005,best,,0,0,0,0,12436.708088,21860.196681,25200.4925,0,0,0
BDI,RI,gfdl,2020,best,-0.021290894,17378385.95,173783859.5,5080099.1906,3717687.8691,15702.88782,27601.211971,31789.3158,-94166608.07,-55844179.95,153728475.9
BDI,RI,gfdl,2030,best,-0.136984352,23374643.037,407530289.87,-876290.1082,-83028878.53,19703.272935,34632.751573,39781.9016,-258225410.1,-162613979.5,337810511.05
BDI,RI,gfdl,2050,best,-0.125624034,14909821.919,556628509.06,-8308661.996,-225851559,24217.550295,42567.567624,48619.4695,-423948627.5,-264905860.2,463002928.72
BDI,RI,hadgem,2005,best,,0,0,0,0,12508.128987,21985.734312,25217.3024,0,0,0
BDI,RI,hadgem,2020,best,-0.116351669,20673759.493,206737594.93,1371007.2448,-57157622.23,15975.431477,28080.266229,32040.9278,-141735389.3,-61335330.13,145913097.25
BDI,RI,hadgem,2030,best,-0.215732427,23083724.573,437574840.66,-4656665.761,-194156333.5,20148.903227,35416.042918,40286.8734,-348251164.6,-182103910,336198741.03
BDI,RI,hadgem,2050,best,-0.245038322,20489473.616,642469576.83,-12797944.66,-413636095.9,25073.317029,44071.762222,49775.9498,-586335307.2,-324606278.6,497305489.93
BDI,WH,gfdl,2005,best,-0.141951803,276823.10252,2768231.0252,-2021102.05,-20211020.5,10715.732973,10823.9727,11009.7789,-4518467.404,-15692553.1,0
BDI,WH,gfdl,2020,best,-0.163193308,651483.99023,9283070.9274,-2631016.324,-44858158.16,11679.991852,11797.971568,12021.3673,-5710883.649,-39147274.51,0
BDI,WH,gfdl,2030,best,-0.114361912,457943.66252,13862507.553,-2103073.467,-62627236.93,12854.558948,12984.402978,13246.9739,-3673841.624,-58953395.3,0
BDI,WH,gfdl,2050,best,-0.067933132,682219.56282,20684703.181,-1276996.202,-72403021.11,13963.558291,14104.604334,14388.8956,-906218.3891,-71496802.72,0
BDI,WH,hadgem,2005,best,,0,0,0,0,10559.597022,10666.259618,11031.7298,0,0,0
BDI,WH,hadgem,2020,best,-0.111429258,199988.59236,1999885.9236,-2039809.962,-20519095,11593.541586,11710.648067,12169.6798,-241990.7651,-20277104.23,0
BDI,WH,hadgem,2030,best,,0,1999885.9236,-8856.1776,-20542789.56,13091.848494,13224.089388,13788.5493,-265685.328,-20277104.23,0
BDI,WH,hadgem,2050,best,-0.031964842,48302.675517,2482912.6788,-887955.1918,-27722307.06,14700.814224,14849.307297,15549.4958,1912465.4616,-29634772.52,0
BEL,MZ,gfdl,2005,best,-0.079345763,13010070.267,130100702.67,-15243426.04,-152434260.4,24654.590142,48199.088438,48206.3999,-147909806.5,-4524453.921,0
BEL,MZ,gfdl,2020,best,-0.063231841,5167057.8111,181771280.78,-17107356.43,-292014838.9,22898.74171,44766.449998,45052.7725,-232833641.3,-59181197.58,0
BEL,MZ,gfdl,2030,best,-0.039761984,3722843.6874,218999717.65,-10417672.2,-385201494.1,22464.743956,43917.995571,44384.5783,-332765361.8,-52436132.32,0
BEL,MZ,gfdl,2050,best,-0.020709452,5302798.9787,272027707.44,-11335925.08,-416991079.2,22099.799053,43204.537691,43850.8112,-334927594.9,-82063484.34,0
BEL,MZ,hadgem,2005,best,-0.094726895,37316207.491,373162074.91,-25540713.88,-255407138.8,40332.919847,49988.768187,48334.364,-235455584.1,-19951554.65,0
BEL,MZ,hadgem,2020,best,-0.066779391,20152522.977,574687304.68,-27237320.51,-468681569.8,37541.1236,46528.605721,45184.5784,-352713620.2,-115967949.7,0
