ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AUS,WH,hadgem,2050,best,-0.0755164,12278902.684,641789017.67,-66405220.38,-2428723858,796504.34845,11725911.963,12138951.282,-2060910708,-367813149.9,0
AUT,MZ,gfdl,2005,best,-0.134481494,38375006.482,383750064.82,-77616448.44,-776164484.4,56813.084691,159870.46109,160062.78534,-707431310.9,-68733173.52,0
AUT,MZ,gfdl,2020,best,-0.089005989,30279492.201,686544986.83,-61695151.09,-1249345518,54997.013427,154692.61285,155310.20219,-1127321667,-122023850.9,0
AUT,MZ,gfdl,2030,best,-0.061445159,49541483.089,1181959817.7,-52122143.39,-1530740648,55533.659909,156149.75198,156940.71867,-1331243045,-199497603.2,0
AUT,MZ,gfdl,2050,best,-0.056223969,37778604.718,1559745864.9,-48994168.98,-1822830719,56416.365243,158585.24316,159592.79573,-1511188568,-311642151.2,0
AUT,MZ,hadgem,2005,best,-0.138518506,33266430.617,332664306.17,-66794895.44,-667948954.4,48237.577524,163257.981,163588.63179,-545763977,-122184977.3,0
AUT,MZ,hadgem,2020,best,-0.072385188,52490293.307,857567239.24,-43525650.42,-936459518.8,48116.16964,162906.81883,164175.14773,-758036074.5,-178423444.3,0
AUT,MZ,hadgem,2030,best,-0.066380669,42712349.543,1284690734.7,-41972445.48,-1227587084,49396.148769,167291.73383,169387.17094,-944158777.2,-283428306.7,0
AUT,MZ,hadgem,2050,best,-0.031756525,10832996.561,1393020700.3,-41015893.2,-1394401026,50664.783064,171632.22262,174524.11267,-934418383.5,-459982642.8,0
AUT,WH,gfdl,2005,best,-0.059791011,481182.68793,4811826.8793,-6717538.433,-67175384.33,14109.45003,271824.15142,279179.74042,-64718412.77,-2456971.554,0
AUT,WH,gfdl,2020,best,-0.067683706,76869.520759,5580522.0869,-5797566.914,-113461207.1,13647.69063,263102.78769,271054.30385,-106057132.8,-7404074.283,0
AUT,WH,gfdl,2030,best,-0.019270318,34463.2234,5925154.3209,-3876163.996,-120959056.7,13122.764674,252572.82036,260831.49328,-112190013.7,-8769043.021,0
