ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AUS,MZ,gfdl,2020,best,-0.023316485,17510.999599,663042.66532,-21885.81691,-512475.5631,407.5574254,44425.30641,44772.961198,470936.90359,-983412.4667,0
AUS,MZ,gfdl,2030,best,-0.009887815,24044.947778,903492.1431,-31127.97494,-726186.8204,396.9026895,45083.123299,45440.020647,852758.09359,-1578944.914,0
AUS,MZ,gfdl,2050,best,-0.029901281,40234.756869,1305839.7118,-24253.06318,-1360019.042,386.8961497,45458.222184,45813.940842,615275.33885,-1975294.38,0
AUS,MZ,hadgem,2005,best,-0.006874696,87893.379043,878933.79043,-19903.41536,-199034.1536,988.0903939,44309.73363,44546.431932,1083596.1552,-1282630.309,0
AUS,MZ,hadgem,2020,best,-0.035627956,53096.89475,1409902.7379,-115589.9079,-2369946.727,1036.9943209,47608.680345,47929.57412,137165.32142,-2507112.048,0
AUS,MZ,hadgem,2030,best,-0.025756761,35416.07767,1764063.5146,-190186.6099,-4361693.9,1068.6682355,49834.265489,50195.857551,70926.370438,-4432620.27,0
AUS,MZ,hadgem,2050,best,-0.023228303,39954.719853,2163610.7132,-59490.28613,-5746952.805,1091.5356713,51515.234598,51907.200813,-959239.5638,-4787713.241,0
AUS,WH,gfdl,2005,best,0.0139037491,318731.53011,3187315.3011,4810175.6312,48101756.312,190871.83074,11194805.102,11258124.662,36121001.986,11980754.326,0
AUS,WH,gfdl,2020,best,-0.016350298,895124.70445,12138562.346,-107094.6437,-2373473.816,189575.97363,11131264.886,11208400.633,-26566563.41,24193089.595,0
AUS,WH,gfdl,2030,best,-0.01197934,271744.65685,14856008.914,1102701.3193,-44239576.16,186080.08558,10940734.237,11023310.256,-119189518.4,74949942.262,0
AUS,WH,gfdl,2050,best,-0.058663466,394134.24562,18797351.37,-6288187.129,-258115282.5,181281.96259,10675234.747,10761311.175,-360244471.3,102129188.78,0
AUS,WH,hadgem,2005,best,-0.028997898,8127353.7518,81273537.518,-8574813.419,-85748134.19,326482.45811,11184308.505,11264441.356,-16772471.56,-68975662.63,0
AUS,WH,hadgem,2020,best,0.0148941681,790254.34758,89176080.994,11610626.918,15744689.532,323658.13464,11109268.828,11206400.127,-62771834.02,78516523.556,0
AUS,WH,hadgem,2030,best,0.020580839,1268243.003,101858511.02,16367865.79,142442236.95,318919.22029,10966285.428,11075272.159,-149629416.8,292071653.71,0
AUS,WH,hadgem,2050,best,-0.09681883,1348416.0333,115342671.36,-23431260.75,-397891361.4,314012.23825,10816338.365,10933098.286,-607533876.9,209642515.47,0
AUT,MZ,gfdl,2005,best,-0.091917835,6570363.1638,65703631.638,-67492173.24,-674921732.4,76434.29999,159202.35303,160062.78495,-667383585.7,-7538146.706,0
AUT,MZ,gfdl,2020,best,-0.064490626,8792254.6265,153626177.9,-52719177.65,-1093456856,74096.042882,154270.007,155310.2026,-1117453866,23997009.631,0
AUT,MZ,gfdl,2030,best,-0.088219209,12537731.937,279003497.27,-81107504.92,-1733449068,74897.929228,155890.59733,156940.7169,-1419556543,-313892525.2,0
AUT,MZ,gfdl,2050,best,-0.025825887,7528360.6004,354287103.27,-33118043.05,-1918693114,76201.083519,158558.70254,159592.7969,-1698160211,-220532902.8,0
AUT,MZ,hadgem,2005,best,-0.18845301,3425351.7696,34253517.696,-112328365.1,-1123283651,59517.784525,162746.29661,163588.63088,-798251559,-325032092.3,0
AUT,MZ,hadgem,2020,best,-0.024125472,1081399.0221,45067507.918,-46518927,-1265461082,59702.712806,163070.56323,164175.14723,-950479438.5,-314981643.1,0
AUT,MZ,hadgem,2030,best,-0.085815434,1391135.9456,58978867.373,-69369269.99,-1834548887,61630.128469,168178.26134,169387.17023,-1238811816,-595737071,0
AUT,MZ,hadgem,2050,best,-0.019975898,4750154.6656,106480414.03,-48860366.71,-1978153340,63537.940502,173248.10106,174524.11362,-1191750135,-786403204.3,0
AUT,WH,gfdl,2005,best,-0.040175898,268023.05769,2680230.5769,-17828576.29,-178285762.9,71991.15118,277166.8086,279179.74012,-177026300.8,-1259462.031,0
AUT,WH,gfdl,2020,best,-0.067683706,536943.63835,8049666.9604,-26744748.72,-501598277.9,69777.759662,268664.34937,271054.30313,-465782657.5,-35815620.47,0
AUT,WH,gfdl,2030,best,0.0290988592,2351020.0352,31559867.312,-9358131.794,-342953115.2,67104.926272,258302.13343,260831.4951,-320334265.2,-22618850.02,0
AUT,WH,gfdl,2050,best,0.0246884277,164199.56482,33201862.961,-4699211.558,-238618804.9,64724.73772,248880.65671,251503.17683,-225343785.7,-13275019.18,0
